"gene","rank","log2FoldChange","padj"
"Vfaba.Hedin2.R1.3g111360",237,4.0613374624925,0.026197456006421
"Vfaba.Hedin2.R1.4g228400",238,4.05878938747581,1.00011153976677e-18
"Vfaba.Hedin2.R1.2g043400",239,4.05044291268966,0.00170926816997404
"Vfaba.Hedin2.R1.3g048840",240,4.03735571204901,2.19990116469122e-100
"Vfaba.Hedin2.R1.3g122280",241,4.03339643707369,0.0453088449052135
"Vfaba.Hedin2.R1.4g052160",242,4.02636025713832,1.63885652734523e-33
"Vfaba.Hedin2.R1.2g206400",243,4.02593294132116,0.0359682616473725
"Vfaba.Hedin2.R1.5g012480",244,4.01264866242744,0.00588418514377565
"Vfaba.Hedin2.R1.4g197000",245,4.00207339377866,2.29796191604254e-25
"Vfaba.Hedin2.R1.2g003280",246,3.98202937863584,6.91847561996338e-46
"Vfaba.Hedin2.R1.5g008560",247,3.97739740290163,0.000401159469250927
"Vfaba.Hedin2.R1.5g153200",248,3.97694892155065,4.51289325344183e-13
"Vfaba.Hedin2.R1.2g108120",249,3.97377622461174,1.71130502828401e-65
"Vfaba.Hedin2.R1.1g411440",250,3.96809532286749,0.00771400537520401
"Vfaba.Hedin2.R1.4g210800",251,3.96720872192674,8.26270496684879e-43
"Vfaba.Hedin2.R1.3g008120",252,3.96248088917881,0.000448751252860236
"Vfaba.Hedin2.R1.1g397200",253,3.95609693801599,0.0081952986169276
"Vfaba.Hedin2.R1.5g188400",254,3.9514497910791,0.00544511749867548
"Vfaba.Hedin2.R1.1g298280",255,3.93724540414251,6.69215295058093e-27
"Vfaba.Hedin2.R1.5g076000",256,3.92406055543255,0.00246461554567298
"Vfaba.Hedin2.R1.1g167000",257,3.92100869812112,1.59915326130909e-07
"Vfaba.Hedin2.R1.2g206800",258,3.90753592120884,1.4430544256928e-82
"Vfaba.Hedin2.R1.4g180800",259,3.9032091173537,0.0214052628539391
"Vfaba.Hedin2.R1.2g027080",260,3.90317176445803,0.00812674532321994
"Vfaba.Hedin2.R1.1g106640",261,3.90179578248043,0.00713688031775147
"Vfaba.Hedin2.R1.2g147520",262,3.89609893294098,0.00886490844576127
"Vfaba.Hedin2.R1.3g096680",263,3.89297044946274,1.57906085462271e-05
"Vfaba.Hedin2.R1.1g283720",264,3.88362200128977,3.62617467555463e-08
"Vfaba.Hedin2.R1.6g014040",265,3.87830464442577,2.1900446725836e-07
"Vfaba.Hedin2.R1.5g034160",266,3.87529332343048,4.39980569728472e-24
"Vfaba.Hedin2.R1.2g184880",267,3.85427245484973,1.98623801384814e-15
"Vfaba.Hedin2.R1.3g140920",268,3.85231542274754,1.19554904637816e-07
"Vfaba.Hedin2.R1.1g176920",269,3.84043190911567,0.0232472587432264
"Vfaba.Hedin2.R1.4g166520",270,3.83744727242937,0.0283639524127757
"Vfaba.Hedin2.R1.2g219000",271,3.83333434231927,0.00590671139264498
"Vfaba.Hedin2.R1.4g028240",272,3.81779996703916,1.17908414569383e-07
"Vfaba.Hedin2.R1.2g053080",273,3.80495934585737,1.41148955894356e-47
"Vfaba.Hedin2.R1.1g461200",274,3.80388915689031,1.49897670700224e-08
"Vfaba.Hedin2.R1.2g088760",275,3.8026527789454,4.16877515401121e-35
"Vfaba.Hedin2.R1.4g070120",276,3.7965285844413,0.0023575227680704
"Vfaba.Hedin2.R1.6g124440",277,3.79485265251826,1.43356150993087e-13
"Vfaba.Hedin2.R1.3g163640",278,3.79477112716279,8.38134442428802e-09
"Vfaba.Hedin2.R1.2g003200",279,3.79186162207851,1.33553625637042e-25
"Vfaba.Hedin2.R1.2g165320",280,3.78217241793962,0.027643675110325
"Vfaba.Hedin2.R1.6g106280",281,3.77790313309595,0.0134670568832752
"Vfaba.Hedin2.R1.3g127240",282,3.7771265647435,2.81464298388056e-07
"Vfaba.Hedin2.R1.2g257280",283,3.77640414447213,1.01877368272395e-14
"Vfaba.Hedin2.R1.1g014640",284,3.77508672685051,1.13932025620735e-30
"Vfaba.Hedin2.R1.6g130080",285,3.76972068522543,0.0347260234684885
"Vfaba.Hedin2.R1.6g152920",286,3.7695082645197,0.00209229521628361
"Vfaba.Hedin2.R1.3g130960",287,3.76653555693333,0.029615527549536
"Vfaba.Hedin2.R1.2g069600",288,3.74706589878725,1.71394455100248e-08
"Vfaba.Hedin2.R1.4g073080",289,3.73580006024282,0.000263893439229041
