"gene","rank","log2FoldChange","padj"
"Vfaba.Hedin2.R1.6g101560",95,5.57227314652386,1.11252828382914e-05
"Vfaba.Hedin2.R1.1g473200",96,5.55372539020826,2.39998893074158e-167
"Vfaba.Hedin2.R1.5g055520",97,5.54759599686214,0.021902970961931
"Vfaba.Hedin2.R1.1g454320",98,5.54548071381651,0.0163694657425795
"Vfaba.Hedin2.R1.5g026520",99,5.47198407488727,0.0260757268984016
"Vfaba.Hedin2.R1.4g166400",100,5.46668647369686,3.79226456068659e-07
"Vfaba.Hedin2.R1.2g265480",101,5.46537310905793,0.00635810849356738
"Vfaba.Hedin2.R1.1g434720",102,5.4640411696568,1.03059429521881e-52
"Vfaba.Hedin2.R1.3g174280",103,5.45007884206823,0.024089065989584
"Vfaba.Hedin2.R1.1g063800",104,5.43995783892547,0.0216666712294056
"Vfaba.Hedin2.R1.4g233160",105,5.43587283269909,0.0115031969198165
"Vfaba.Hedin2.R1.3g092000",106,5.43319702884517,1.17988093559377e-28
"Vfaba.Hedin2.R1.4g207920",107,5.39351515379434,0.0224001825179188
"Vfaba.Hedin2.R1.2g219840",108,5.38329401588379,1.3145693888938e-05
"Vfaba.Hedin2.R1.1g186240",109,5.37822069292212,0.0246093823751006
"Vfaba.Hedin2.R1.4g186600",110,5.36256826302018,0.00148971502788422
"Vfaba.Hedin2.R1.4g128880",111,5.36019154863919,0.0290576172258569
"Vfaba.Hedin2.R1.1g428640",112,5.35997605993174,1.13754192950968e-11
"Vfaba.Hedin2.R1.2g214240",113,5.35672170060398,0.0224259005883268
"Vfaba.Hedin2.R1.1g309200",114,5.32489484574669,1.06568095620905e-32
"Vfaba.Hedin2.R1.1g241600",115,5.31828644646604,0.018554107488315
"Vfaba.Hedin2.R1.3g194400",116,5.31741126011675,0.0321365243976178
"Vfaba.Hedin2.R1.2g063360",117,5.31391646635103,3.32372663827894e-10
"Vfaba.Hedin2.R1.2g166560",118,5.29797255904355,0.0309224421859695
"Vfaba.Hedin2.R1.3g134200",119,5.28743785970849,0.00211797443811267
"Vfaba.Hedin2.R1.4g093000",120,5.28268823057298,1.86035320356319e-23
"Vfaba.Hedin2.R1.4g174400",121,5.26734106208124,0.0408517736373873
"Vfaba.Hedin2.R1.1g285520",122,5.26146557423732,0.00134096453413998
"Vfaba.Hedin2.R1.3g129600",123,5.25891420820395,0.00694752903059798
"Vfaba.Hedin2.R1.3g055040",124,5.22494045730696,0.0450696130500515
"Vfaba.Hedin2.R1.4g176360",125,5.21935050288447,0.00166051846904704
"Vfaba.Hedin2.R1.3g072520",126,5.20168383810022,3.38822633711219e-06
"Vfaba.Hedin2.R1.4g111280",127,5.179599925494,0.0435466387114025
"Vfaba.Hedin2.R1.4g014320",128,5.15245707296339,0.00317180931123148
"Vfaba.Hedin2.R1.1g181920",129,5.15019735802278,0.00526731872908112
"Vfaba.Hedin2.R1.5g122000",130,5.15010962328772,0.00887227674582251
"Vfaba.Hedin2.R1.3g212200",131,5.14676616835197,0.00555811381981317
"Vfaba.Hedin2.R1.1g047240",132,5.12679111224376,0.0498125706225222
"Vfaba.Hedin2.R1.2g012720",133,5.10096492930545,0.000332176813944743
"Vfaba.Hedin2.R1.1g118840",134,5.09895555264617,3.75980145378347e-18
"Vfaba.Hedin2.R1.1g317720",135,5.06514931676141,9.64357541279467e-29
"Vfaba.Hedin2.R1.3g050440",136,5.05460839650247,1.30977607440357e-30
"Vfaba.Hedin2.R1.2g063280",137,5.04246892002232,0.00133902737359244
"Vfaba.Hedin2.R1.4g112600",138,5.0271799117257,0.04429591249779
"Vfaba.Hedin2.R1.3g148960",139,5.02512734405897,0.0442224029877757
"Vfaba.Hedin2.R1.3g053160",140,5.01393482314823,3.64317010019291e-35
"Vfaba.Hedin2.R1.3g020120",141,4.99516827863146,0.00183269551611232
"Vfaba.Hedin2.R1.1g359280",142,4.99094891573724,3.01248627602465e-16
"Vfaba.Hedin2.R1.2g124640",143,4.97918232524535,0.00121565469435172
"Vfaba.Hedin2.R1.5g055160",144,4.97376175066744,1.4623545965982e-30
"Vfaba.Hedin2.R1.2g234960",145,4.971161065159,0.00849407202773647
"Vfaba.Hedin2.R1.3g183080",146,4.95792058203203,3.08668035457694e-07
"Vfaba.Hedin2.R1.3g231920",147,4.93974965660009,0.00196570758750186
"Vfaba.Hedin2.R1.2g105600",148,4.93662060706253,0.000737548250737975
"Vfaba.Hedin2.R1.1g141960",149,4.93375404490197,0.00857740364155314
"Vfaba.Hedin2.R1.4g075440",150,4.9323758690127,2.05004023419158e-07
"Vfaba.Hedin2.R1.1g469280",151,4.91356211394238,0.00123277117913257
"Vfaba.Hedin2.R1.1g479520",152,4.8933647443802,0.00236765430403776
"Vfaba.Hedin2.R1.1g180720",153,4.8748608499078,4.89769615532708e-18
"Vfaba.Hedin2.R1.1g289160",154,4.83951460020601,0.00477715957075049
"Vfaba.Hedin2.R1.4g148160",155,4.83344270454011,0.00196570758750186
"Vfaba.Hedin2.R1.5g109200",156,4.80684075701922,0.00671434025041718
"Vfaba.Hedin2.R1.1g322680",157,4.80150241768075,1.70258212057397e-08
"Vfaba.Hedin2.R1.6g095160",158,4.79166621229156,3.5604977037551e-37
"Vfaba.Hedin2.R1.3g100760",159,4.78970841833556,0.00800301607122332
"Vfaba.Hedin2.R1.6g033680",160,4.78155072237567,9.90369204357585e-13
"Vfaba.Hedin2.R1.1g464440",161,4.77384106619552,0.00228863102625969
"Vfaba.Hedin2.R1.4g197240",162,4.77257655067629,0.0147340363739461
"Vfaba.Hedin2.R1.1g136800",163,4.7608845730428,6.47295807078383e-05
"Vfaba.Hedin2.R1.2g101120",164,4.75302973682268,4.17388701569001e-62
"Vfaba.Hedin2.R1.4g228400",165,4.74536532390468,8.76886691788982e-78
"Vfaba.Hedin2.R1.5g084360",166,4.74310831108718,1.1455716179266e-12
"Vfaba.Hedin2.R1.2g092560",167,4.73162134532045,9.39441990680222e-17
"Vfaba.Hedin2.R1.4g219880",168,4.72215250685115,5.69844334306077e-35
"Vfaba.Hedin2.R1.5g015200",169,4.71743982578779,9.38637650180592e-05
"Vfaba.Hedin2.R1.4g037840",170,4.70639080537934,8.81232318007635e-51
"Vfaba.Hedin2.R1.2g174040",171,4.70505045109936,0.0233636492003246
"Vfaba.Hedin2.R1.1g234080",172,4.68687639159084,0.00264814375884439
"Vfaba.Hedin2.R1.1g365040",173,4.67694730594901,1.7804051764338e-06
"Vfaba.Hedin2.R1.1g379600",174,4.66928957324335,0.0355893351335773
"Vfaba.Hedin2.R1.1g269120",175,4.66480435012701,2.40339306203649e-08
"Vfaba.Hedin2.R1.2g184160",176,4.65721282231295,0.00669445063159016
"Vfaba.Hedin2.R1.2g223000",177,4.64828543439984,0.0383838605075718
"Vfaba.Hedin2.R1.6g120280",178,4.64628935249434,0.0171986332161965
"Vfaba.Hedin2.R1.1g430320",179,4.64219454944248,0.0409369316841152
"Vfaba.Hedin2.R1.1g068960",180,4.63861863568932,0.000209159558568323
"Vfaba.Hedin2.R1.6g145600",181,4.63679329212228,0.0180251834567129
"Vfaba.Hedin2.R1.1g046960",182,4.63439318170097,0.00121410169966012
"Vfaba.Hedin2.R1.2g235440",183,4.60712090109933,3.79470241600176e-10
"Vfaba.Hedin2.R1.2g024800",184,4.60597699701478,7.21425295722763e-08
"Vfaba.Hedin2.R1.6g046760",185,4.57813879749519,0.00906362769896707
"Vfaba.Hedin2.R1.4g166000",186,4.57446179664766,4.68443394614187e-27
"Vfaba.Hedin2.R1.6g126080",187,4.56915283634054,0.0203855321398827
"Vfaba.Hedin2.R1.6g111320",188,4.56541513684385,0.0472777577510153
"Vfaba.Hedin2.R1.3g053280",189,4.53409186867398,0.0224103990453947
"Vfaba.Hedin2.R1.2g059240",190,4.52234193555572,0.0358535131421805
"Vfaba.Hedin2.R1.1g310360",191,4.51815260863409,0.0304691258742804
"Vfaba.Hedin2.R1.5g126960",192,4.51752170356462,0.0120192319175306
"Vfaba.Hedin2.R1.4g041200",193,4.51227609180308,0.000303610723695443
"Vfaba.Hedin2.R1.4g216160",194,4.50117705554076,0.0184743318390233
"Vfaba.Hedin2.R1.1g034560",195,4.49649948819978,0.0169374290022494
"Vfaba.Hedin2.R1.2g024840",196,4.47233466952915,0.00125050779307616
"Vfaba.Hedin2.R1.3g192200",197,4.4701137653727,0.0190169937828455
"Vfaba.Hedin2.R1.3g129640",198,4.444580674913,0.0363967108693993
"Vfaba.Hedin2.R1.4g132280",199,4.42716552347488,0.0108705754035692
"Vfaba.Hedin2.R1.1g395800",200,4.37786913690702,0.0252977852830105
"Vfaba.Hedin2.R1.5g011320",201,4.34805674559846,0.0192595733769927
"Vfaba.Hedin2.R1.1g337240",202,4.32646532614423,0.0381837732115417
"Vfaba.Hedin2.R1.1g055800",203,4.31119913777262,1.01154746792592e-96
"Vfaba.Hedin2.R1.1g254960",204,4.30519436693875,0.00512937732663352
"Vfaba.Hedin2.R1.2g204520",205,4.30217091537791,1.26777676805808e-26
"Vfaba.Hedin2.R1.2g051400",206,4.30072179485477,0.0406017522818036
"Vfaba.Hedin2.R1.1g423280",207,4.28326304896962,4.15529920550292e-06
"Vfaba.Hedin2.R1.3g166720",208,4.26829688323962,1.638397327902e-37
"Vfaba.Hedin2.R1.2g047840",209,4.26297820226787,0.0182213873573571
"Vfaba.Hedin2.R1.1g347720",210,4.24996723477013,0.0489412330671127
"Vfaba.Hedin2.R1.1g191600",211,4.24049880176663,0.00377421793820361
"Vfaba.Hedin2.R1.6g156760",212,4.22182354853362,1.67236975511888e-13
"Vfaba.Hedin2.R1.6g149240",213,4.19850524276387,1.0084323958266e-20
"Vfaba.Hedin2.R1.1g110320",214,4.17708540606646,0.047947706800907
"Vfaba.Hedin2.R1.3g197560",215,4.17069736968779,2.53146682650561e-05
"Vfaba.Hedin2.R1.6g055560",216,4.15984187127052,5.56529836629932e-05
"Vfaba.Hedin2.R1.1g322400",217,4.13859712959075,0.00293006797669262
"Vfaba.Hedin2.R1.2g147520",218,4.13550538203207,0.000135520849073695
"Vfaba.Hedin2.R1.4g197160",219,4.11978392303891,8.24239321892188e-06
"Vfaba.Hedin2.R1.1g476800",220,4.07983537846227,4.89463746894818e-07
"Vfaba.Hedin2.R1.2g016040",221,4.07864844070486,1.72761366328765e-11
"Vfaba.Hedin2.R1.2g235000",222,4.06181421490486,2.24009050311527e-05
"Vfaba.Hedin2.R1.4g104160",223,4.03491616776049,1.63467644093042e-20
"Vfaba.Hedin2.R1.2g103560",224,4.03349899697778,0.000209159558568323
"Vfaba.Hedin2.R1.5g092080",225,4.00549751519431,2.89247358797239e-19
"Vfaba.Hedin2.R1.1g309240",226,4.00140807723753,1.19033774216363e-28
"Vfaba.Hedin2.R1.2g027800",227,3.98717473478378,0.00663386536748381
"Vfaba.Hedin2.R1.1g480360",228,3.97811940486164,0.00522636637076094
"Vfaba.Hedin2.R1.3g029320",229,3.96922414376475,0.00258263537105475
"Vfaba.Hedin2.R1.1g373400",230,3.95239956212882,0.0192846783922882
"Vfaba.Hedin2.R1.1g369480",231,3.94769905015279,0.00573803962616832
"Vfaba.Hedin2.R1.1g377600",232,3.94742672605007,0.0475338634532069
"Vfaba.Hedin2.R1.3g141080",233,3.93366740513574,4.94183464833816e-35
"Vfaba.Hedin2.R1.4g069440",234,3.93293843930137,2.03303647563422e-26
"Vfaba.Hedin2.R1.1g093440",235,3.91994737752645,0.0476529807367797
"Vfaba.Hedin2.R1.2g237360",236,3.91773604655296,1.14767158198174e-07
"Vfaba.Hedin2.R1.2g219560",237,3.91093728905621,0.00863159257945128
"Vfaba.Hedin2.R1.4g080720",238,3.89337009435053,0.000111297263359786
"Vfaba.Hedin2.R1.4g166520",239,3.89251218020253,0.000397360406372915
"Vfaba.Hedin2.R1.6g083600",240,3.8864764124161,0.00841125224324827
"Vfaba.Hedin2.R1.1g395680",241,3.87821309730497,0.00304599041451986
"Vfaba.Hedin2.R1.5g165160",242,3.86381945031362,0.000633329354651251
"Vfaba.Hedin2.R1.1g301240",243,3.85983525421867,6.51367584468523e-07
"Vfaba.Hedin2.R1.1g257520",244,3.85705813475308,2.29204277633895e-22
"Vfaba.Hedin2.R1.2g184880",245,3.85570655721146,3.32802637846299e-25
"Vfaba.Hedin2.R1.2g218760",246,3.85316582032618,0.0429727577105863
"Vfaba.Hedin2.R1.2g007080",247,3.8528238537465,0.00187455410871139
"Vfaba.Hedin2.R1.6g043600",248,3.83094567968818,0.030832554065367
"Vfaba.Hedin2.R1.1g013960",249,3.8053690212352,0.00227658167012191
"Vfaba.Hedin2.R1.5g188640",250,3.79808474031151,2.29431890232551e-40
"Vfaba.Hedin2.R1.2g227000",251,3.76449144920909,0.0066857317280637
"Vfaba.Hedin2.R1.4g000880",252,3.74375506541139,0.0366828741793862
"Vfaba.Hedin2.R1.1g436840",253,3.72420509216718,0.000288798633477144
"Vfaba.Hedin2.R1.1g225640",254,3.72155309490302,5.2909359830668e-45
"Vfaba.Hedin2.R1.5g142800",255,3.71950189770973,5.41192116666143e-85
"Vfaba.Hedin2.R1.1g230800",256,3.71465074263433,0.0059188740675133
"Vfaba.Hedin2.R1.6g054360",257,3.70420229227825,0.0151928399787342
"Vfaba.Hedin2.R1.1g195320",258,3.70213013718699,8.46273437484775e-29
"Vfaba.Hedin2.R1.2g035200",259,3.68313317596571,0.000222858884032032
"Vfaba.Hedin2.R1.4g081080",260,3.68097097728948,4.58933205266051e-31
"Vfaba.Hedin2.R1.1g218960",261,3.66562482872657,1.5898254311685e-07
"Vfaba.Hedin2.R1.2g247120",262,3.65684470177176,4.45669122446506e-05
"Vfaba.Hedin2.R1.1g473240",263,3.64985080280215,1.42770939567142e-123
"Vfaba.Hedin2.R1.6g034280",264,3.64395017211528,7.49628952041615e-06
"Vfaba.Hedin2.R1.1g251760",265,3.64357136821144,5.34586222827575e-28
"Vfaba.Hedin2.R1.1g014640",266,3.63447947090724,0.000472556362748573
"Vfaba.Hedin2.R1.4g077240",267,3.62235139396999,6.29497341356051e-61
"Vfaba.Hedin2.R1.3g111520",268,3.61895613830853,4.74829322916701e-20
"Vfaba.Hedin2.R1.3g130160",269,3.61836180772335,4.30870309884988e-05
"Vfaba.Hedin2.R1.4g052160",270,3.61227641346453,6.38556717806254e-23
"Vfaba.Hedin2.R1.6g198680",271,3.60231066516721,0.0226452619432179
"Vfaba.Hedin2.R1.2g097600",272,3.58570593861613,1.05538866780632e-09
"Vfaba.Hedin2.R1.4g041480",273,3.58433761317168,0.00853091397544595
"Vfaba.Hedin2.R1.4g001920",274,3.58289584904076,4.98391301629992e-05
"Vfaba.Hedin2.R1.5g075400",275,3.58237452719363,0.000422335211901146
"Vfaba.Hedin2.R1.5g005880",276,3.58144015711947,5.72628174031612e-18
"Vfaba.Hedin2.R1.2g037640",277,3.57504455916476,0.00838730317804722
"Vfaba.Hedin2.R1.3g190480",278,3.56826087478732,0.0169766840227241
"Vfaba.Hedin2.R1.1g228600",279,3.55940402335724,1.94165370142883e-11
"Vfaba.Hedin2.R1.4g203280",280,3.55553644075902,2.38051599422575e-28
"Vfaba.Hedin2.R1.2g256560",281,3.55484559199222,2.67232165288806e-05
"Vfaba.Hedin2.R1.5g163440",282,3.54874684100667,0.00077318968030535
"Vfaba.Hedin2.R1.2g114440",283,3.54500129113744,0.0100815628067743
"Vfaba.Hedin2.R1.5g085000",284,3.54359388443299,0.0357729298089298
"Vfaba.Hedin2.R1.2g184120",285,3.54341620741707,0.00629518203638341
"Vfaba.Hedin2.R1.3g236440",286,3.54316385140941,0.0484815869749936
"Vfaba.Hedin2.R1.5g107560",287,3.53170989622262,0.00312749061868579
"Vfaba.Hedin2.R1.1g486960",288,3.5137417213299,0.017115993842948
"Vfaba.Hedin2.R1.2g257280",289,3.51058517727413,5.22042852829747e-16
"Vfaba.Hedin2.R1.2g122560",290,3.50596418574121,6.49486073613881e-21
"Vfaba.Hedin2.R1.3g096680",291,3.49650610153789,1.44984222062799e-06
"Vfaba.Hedin2.R1.1g057040",292,3.45768724401036,3.02279707462472e-10
"Vfaba.Hedin2.R1.4g192960",293,3.44480193625377,0.00922558725674123
"Vfaba.Hedin2.R1.3g014360",294,3.43770377157149,1.06675145957387e-11
"Vfaba.Hedin2.R1.2g071960",295,3.4302855120165,0.000100049610409428
"Vfaba.Hedin2.R1.3g008960",296,3.42443511821635,2.16730843109475e-41
"Vfaba.Hedin2.R1.3g048840",297,3.4225311976179,1.2169475563612e-45
"Vfaba.Hedin2.R1.4g151880",298,3.42167893020955,0.00669629074136793
"Vfaba.Hedin2.R1.2g156320",299,3.41569409566345,6.10925368670427e-27
"Vfaba.Hedin2.R1.3g050560",300,3.41340653559529,0.0430987792949259
"Vfaba.Hedin2.R1.1g113040",301,3.41124156698267,7.98657557159303e-06
"Vfaba.Hedin2.R1.6g143400",302,3.40829991581418,3.25285172828994e-06
"Vfaba.Hedin2.R1.2g206800",303,3.40570020068952,4.32836673352847e-53
"Vfaba.Hedin2.R1.4g076520",304,3.40218662627744,1.85476798300759e-07
"Vfaba.Hedin2.R1.3g140240",305,3.39026602942747,0.0352353638759552
"Vfaba.Hedin2.R1.1g493120",306,3.37700587029776,0.0432618075247131
"Vfaba.Hedin2.R1.1g258840",307,3.37393524240977,1.06347665691515e-05
"Vfaba.Hedin2.R1.3g085520",308,3.36324596710928,0.0488715483988611
"Vfaba.Hedin2.R1.1g373160",309,3.35761340653204,4.36518575908845e-15
"Vfaba.Hedin2.R1.3g128080",310,3.34067590223361,8.13604640462274e-11
"Vfaba.Hedin2.R1.6g130080",311,3.33890063835469,0.00404252684770124
"Vfaba.Hedin2.R1.3g058920",312,3.33203502268409,0.000808455450812713
"Vfaba.Hedin2.R1.4g238480",313,3.32842324792878,0.000428714111274363
"Vfaba.Hedin2.R1.5g084280",314,3.32347252107035,8.38973911445894e-07
"Vfaba.Hedin2.R1.1g366240",315,3.3172014368985,7.20414587052909e-20
"Vfaba.Hedin2.R1.2g224920",316,3.30763987389396,1.26352266179216e-08
"Vfaba.Hedin2.R1.4g006120",317,3.30669267708139,0.00115253236904177
"Vfaba.Hedin2.R1.1g152480",318,3.30609021454415,7.88189758215837e-07
"Vfaba.Hedin2.R1.5g165640",319,3.30038348026878,6.31895426623921e-12
"Vfaba.Hedin2.R1.4g002080",320,3.28756848007504,2.35140800054333e-13
"Vfaba.Hedin2.R1.4g028400",321,3.28700956930774,3.84465100740555e-18
"Vfaba.Hedin2.R1.4g201080",322,3.28488895330058,0.0209563095417469
"Vfaba.Hedin2.R1.5g007160",323,3.28050475704505,0.0186019252233002
"Vfaba.Hedin2.R1.2g263680",324,3.27515990922834,1.1876131412298e-05
"Vfaba.Hedin2.R1.6g124880",325,3.26319251893571,0.00123224682061598
"Vfaba.Hedin2.R1.4g210880",326,3.25104385632968,1.45415616680807e-29
"Vfaba.Hedin2.R1.4g091640",327,3.24155337693885,0.000104299032731146
"Vfaba.Hedin2.R1.1g056880",328,3.22979009284728,3.72132780593568e-09
"Vfaba.Hedin2.R1.1g304560",329,3.22913700949669,0.0486859511845227
"Vfaba.Hedin2.R1.1g206720",330,3.22832369274417,0.0211164178266757
"Vfaba.Hedin2.R1.4g230040",331,3.22727313162711,1.4792306766314e-08
"Vfaba.Hedin2.R1.1g389040",332,3.22409926751515,0.00100497903244195
"Vfaba.Hedin2.R1.2g229720",333,3.21654394627926,0.0229464211519782
"Vfaba.Hedin2.R1.3g140920",334,3.20338824540015,3.42336938485929e-06
"Vfaba.Hedin2.R1.1g111320",335,3.18751024827205,0.0387117354833499
"Vfaba.Hedin2.R1.1g261440",336,3.1864228732844,0.0179803273116861
"Vfaba.Hedin2.R1.4g120920",337,3.18623570585969,4.5334623115257e-12
"Vfaba.Hedin2.R1.2g160560",338,3.18325584539885,7.00886368189201e-13
"Vfaba.Hedin2.R1.1g136400",339,3.1800134644336,7.16062086472257e-17
"Vfaba.Hedin2.R1.2g225360",340,3.17821965830677,7.75677336587533e-09
"Vfaba.Hedin2.R1.6g052800",341,3.16605947502598,9.90344667281424e-11
