"gene","rank","log2FoldChange","padj"
"Vfaba.Hedin2.R1.5g188960",215,4.6445166001035,0.00521086792970904
"Vfaba.Hedin2.R1.3g096680",216,4.64172570205459,6.44869217311977e-10
"Vfaba.Hedin2.R1.6g097040",217,4.63711017331728,6.25071711919065e-12
"Vfaba.Hedin2.R1.2g003280",218,4.63703594258187,1.75480497644302e-42
"Vfaba.Hedin2.R1.1g075600",219,4.63235969163144,4.25043565323405e-27
"Vfaba.Hedin2.R1.5g172120",220,4.62313713070354,0.00572357163045861
"Vfaba.Hedin2.R1.4g228400",221,4.59668098350991,2.32364598228412e-60
"Vfaba.Hedin2.R1.1g317240",222,4.59136049867793,1.70943703625218e-64
"Vfaba.Hedin2.R1.2g233800",223,4.5795930021588,3.91555419636839e-06
"Vfaba.Hedin2.R1.2g141320",224,4.57412203286541,0.000184270006395156
"Vfaba.Hedin2.R1.1g443600",225,4.56920136501837,0.0409101750333554
"Vfaba.Hedin2.R1.1g304200",226,4.54920430269582,0.000461670827548239
"Vfaba.Hedin2.R1.4g166400",227,4.52250404491013,1.47647829890675e-06
"Vfaba.Hedin2.R1.3g110600",228,4.52200186334364,0.0273481165596364
"Vfaba.Hedin2.R1.2g012720",229,4.51585655897054,2.48903387573292e-10
"Vfaba.Hedin2.R1.3g025920",230,4.51356837210046,0.00203438811496566
"Vfaba.Hedin2.R1.4g136880",231,4.50857849891378,0.00807306936025423
"Vfaba.Hedin2.R1.4g041480",232,4.48986608274574,0.0336589163005202
"Vfaba.Hedin2.R1.2g218760",233,4.48821424785059,0.0486844479309542
"Vfaba.Hedin2.R1.1g395800",234,4.48125140420559,2.81838706290101e-05
"Vfaba.Hedin2.R1.3g172520",235,4.47943474520288,0.0150456356454816
"Vfaba.Hedin2.R1.2g076960",236,4.44752756996438,2.51854925183654e-05
"Vfaba.Hedin2.R1.5g090800",237,4.43172399951746,0.0405050269777711
"Vfaba.Hedin2.R1.2g092680",238,4.41693549917378,5.66853355036646e-34
"Vfaba.Hedin2.R1.1g428640",239,4.40219764338768,1.22879616758019e-10
"Vfaba.Hedin2.R1.2g232480",240,4.35799819634424,0.00332260627143341
"Vfaba.Hedin2.R1.4g069520",241,4.3501554146998,0.0455636815970402
"Vfaba.Hedin2.R1.2g252960",242,4.34627214366845,8.44848477517352e-07
"Vfaba.Hedin2.R1.4g195280",243,4.34194588379357,2.1710745721901e-13
"Vfaba.Hedin2.R1.2g204520",244,4.33970629571411,8.00491749797887e-24
"Vfaba.Hedin2.R1.2g134760",245,4.33134664789447,3.71735223959155e-05
"Vfaba.Hedin2.R1.4g243240",246,4.31697900198472,9.11910735095756e-05
"Vfaba.Hedin2.R1.2g227000",247,4.3063101807634,0.00281122223247251
"Vfaba.Hedin2.R1.2g134720",248,4.30179968365185,3.49115746408166e-09
"Vfaba.Hedin2.R1.5g189320",249,4.30137646804781,0.00160719683287939
"Vfaba.Hedin2.R1.1g309240",250,4.28458972786628,3.49824846960514e-33
"Vfaba.Hedin2.R1.4g216160",251,4.28193946085225,0.0135242780475315
"Vfaba.Hedin2.R1.1g246560",252,4.2781633077942,2.17941132518742e-29
"Vfaba.Hedin2.R1.6g010720",253,4.27014308697662,0.0250695066837694
"Vfaba.Hedin2.R1.1g359280",254,4.2489731674736,1.82374275685567e-09
"Vfaba.Hedin2.R1.6g124880",255,4.23710291716216,0.000436458252338401
"Vfaba.Hedin2.R1.6g044600",256,4.23469387050258,0.00032042887592924
"Vfaba.Hedin2.R1.3g112200",257,4.22727342608099,8.7450670129695e-12
"Vfaba.Hedin2.R1.5g002600",258,4.21760888270359,0.0125791058075535
"Vfaba.Hedin2.R1.3g036720",259,4.21052793754987,8.52620758206884e-28
"Vfaba.Hedin2.R1.6g046760",260,4.21050639803361,0.0114638480742087
"Vfaba.Hedin2.R1.1g322680",261,4.19075356852414,3.26653184715186e-06
"Vfaba.Hedin2.R1.1g183640",262,4.18579106755746,0.0467376141658541
"Vfaba.Hedin2.R1.1g229680",263,4.18221708227757,0.0209859515084543
"Vfaba.Hedin2.R1.1g120080",264,4.17926354224269,3.29738492103063e-05
"Vfaba.Hedin2.R1.1g225680",265,4.16981266922413,0.00511837513768631
"Vfaba.Hedin2.R1.2g219840",266,4.16503778800831,1.5304968872909e-06
"Vfaba.Hedin2.R1.2g103560",267,4.15926759755934,6.91283517497953e-07
"Vfaba.Hedin2.R1.3g215520",268,4.14040957394851,0.0499489808813145
"Vfaba.Hedin2.R1.2g003200",269,4.13245079094778,1.53183979271197e-90
"Vfaba.Hedin2.R1.2g003400",270,4.12899799166755,1.59364361022767e-06
"Vfaba.Hedin2.R1.1g110320",271,4.12633149084447,0.027706766985578
"Vfaba.Hedin2.R1.1g369480",272,4.11403423191248,0.000245590346700459
"Vfaba.Hedin2.R1.2g130960",273,4.11213195966228,0.00277093261801684
"Vfaba.Hedin2.R1.1g240640",274,4.09166694050907,2.10782337059362e-17
"Vfaba.Hedin2.R1.3g138480",275,4.07739953855231,6.59733911713721e-48
"Vfaba.Hedin2.R1.2g071960",276,4.07308625672289,5.91590229153385e-10
"Vfaba.Hedin2.R1.6g120280",277,4.07186221584887,0.0113446053015399
"Vfaba.Hedin2.R1.4g080720",278,4.06743370193339,8.18692525262278e-08
"Vfaba.Hedin2.R1.3g134200",279,4.05896452287812,1.79620900127628e-05
"Vfaba.Hedin2.R1.6g160360",280,4.03969987622027,0.046052278161715
"Vfaba.Hedin2.R1.6g012040",281,4.03425648994044,0.013129502103784
"Vfaba.Hedin2.R1.2g040600",282,4.01184629067993,0.00429268780679119
"Vfaba.Hedin2.R1.2g018960",283,4.00849232527091,0.000102718549801167
"Vfaba.Hedin2.R1.1g397200",284,4.00418606781294,4.21459209536197e-05
"Vfaba.Hedin2.R1.1g476800",285,4.00358288407999,1.09064376104229e-11
"Vfaba.Hedin2.R1.2g003600",286,3.98021787193481,0.00686643939850901
"Vfaba.Hedin2.R1.3g026280",287,3.97926630486126,0.00814963904309593
"Vfaba.Hedin2.R1.1g119040",288,3.97295530067272,9.10065391246883e-06
"Vfaba.Hedin2.R1.4g006120",289,3.97189728166987,0.000607092379980029
"Vfaba.Hedin2.R1.1g493120",290,3.96815107768849,0.00145125998183308
"Vfaba.Hedin2.R1.3g053160",291,3.95544640345503,0.0131819805410784
"Vfaba.Hedin2.R1.5g107560",292,3.94105327343156,0.000200541544442989
"Vfaba.Hedin2.R1.1g180720",293,3.93074087459654,8.24128055920238e-12
"Vfaba.Hedin2.R1.2g230360",294,3.93022646647729,2.12645115290006e-97
"Vfaba.Hedin2.R1.6g101560",295,3.92148039822526,0.0114855415453184
"Vfaba.Hedin2.R1.1g434120",296,3.91433661657559,1.65401707035434e-12
"Vfaba.Hedin2.R1.1g042640",297,3.89927559262966,5.5670045524601e-07
